"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"1008",0.920650065643428,3.42280368388799,2.42844085608532,0.0815355885703366,-1.01928766093602,0.00684935112455864,0.119062024170118,NA,-0.0257636061808529,-0.151091406028377,-0.748097553605758,0.40501872669357,0.175923059364544,13,-280.371619074465,593.019100217896,14.9586212994415,0.000127383979251687
"512",0.92567509968761,3.43229581961658,2.41933273429643,0.0129478798542806,-0.981747276150693,0.038008487005348,0.0763786644817789,-0.347012168960877,-0.0343799794857269,-0.122807508184344,-0.45810764697326,0.375899260325231,NA,13,-280.395578250676,593.067018570317,15.0065396518621,0.000124368235674582
"896",0.914874432008865,3.52223557545526,2.41996546450532,0.0148308557160888,-0.8761171484372,0.222846844772,0.106086800587884,-0.307018785918086,-0.067552584063034,-0.126724299573686,NA,0.353769059513489,0.0922847100806825,13,-280.423302382864,593.122466834694,15.0619879162389,0.000120967592031872
"76",1.0937532056109,3.65299568980198,2.55048230726498,-0.00576472980809167,-0.0985023770186744,NA,-0.0636709208715174,NA,NA,-0.0756555238858581,NA,NA,NA,8,-287.41867309271,593.123060471135,15.0625815526798,0.000120931691974629
"704",0.96100992223499,3.5885128837259,2.43036372316834,0.000494240368975261,-0.162513252595456,0.292522878422998,0.0161399260800258,-0.442405460022548,-0.0509903820180296,NA,0.00590940096765026,NA,0.0136481152343418,12,-282.245074480141,593.778284553502,15.7178056350471,8.71485222888689e-05
"960",0.922645966872438,3.34912679700496,2.40647804954501,-0.0364533731347977,-1.16157236111993,-0.0401194671449666,0.125745934459437,-0.618245090771922,-0.0494617361926259,NA,-0.834404334831118,0.413950242888603,0.157758500620861,13,-280.873762664167,594.0233873973,15.962908478845,7.70968477078171e-05
"1024",0.920583133309065,3.37583731053727,2.41243217770659,-0.0111780835252857,-1.21268543073154,-0.0611709706888357,0.174349271237609,-0.401800021180627,-0.0669686634516864,-0.132596364124929,-0.936154303973472,0.443867230989141,0.205015982448666,14,-280.051884432999,595.47218991863,17.411711000175,3.73622610936258e-05
"768",0.969846960155103,3.62134902500433,2.44193149848915,0.0300198517152536,-0.142743180189897,0.284469210074122,0.0550590923280526,-0.21138778674937,-0.0599144532721288,-0.11681834855046,-0.0735288447087946,NA,0.0486198250335381,13,-281.675188584838,595.626239238641,17.5657603201861,3.45924853929859e-05
"92",1.09182606006626,3.65417671345461,2.5519304974663,0.0101204168336463,-0.085672886775822,NA,-0.0687352830308011,0.0583012806614265,NA,-0.0819765602487305,NA,NA,NA,9,-287.411650819942,595.726527446336,17.6660485278812,3.29006485207573e-05
"448",2.92307175459161,3.25820567489587,4.47832890001356,0.0259233160104379,-1.21675145257828,0.0633104635732419,0.130173656095311,-0.236003371035307,0.0440456604654504,NA,-0.278368607191827,0.507580769373408,NA,12,-285.844530513973,600.977196621165,22.9167177027105,2.38251769130356e-06
